"","egal1","egal2","egal3","egal","indiv1","indiv2","indiv3","indiv","hier1","hier2","hier3","hier","fatal1","fatal2","fatal3","fatal","nep2","nep3","nep6","nepScale","ideology","partisan","happening","risk","sciconsensus","IntAgree","Renew","Nuclear","Tax","EPA","CapTrade","GeoEng"
"614",7,7,7,7,6,5,5,5,6,6,5,6,5,6,6,6,6,6,5,4,7,7,3,8,1,5,6,5,5,6,5,6
"615",1,4,2,2,4,4,1,3,3,5,5,4,1,4,4,3,7,6,6,6,6,6,-3,5,0,2,6,2,4,5,4,7
"616",1,1,1,1,6,5,5,5,7,6,7,7,5,2,1,3,4,2,5,3,6,6,-3,0,0,1,7,6,1,1,1,2
"617",2,5,5,4,6,4,6,5,6,4,6,5,2,2,2,2,5,2,4,4,6,7,-3,2,0,4,6,2,5,6,5,4
"618",2,3,4,3,4,2,6,4,4,6,6,5,6,2,3,4,6,4,7,4,2,4,4,10,1,7,7,2,7,7,2,7
"619",7,6,6,6,7,5,2,5,7,6,7,7,3,2,3,3,7,6,7,5,5,4,4,10,1,6,6,6,7,5,6,6
"620",1,4,5,3,3,2,2,2,3,4,3,3,1,1,2,1,5,2,4,4,4,4,2,5,0,1,5,2,2,2,3,3
"621",1,4,1,2,2,4,5,4,1,4,3,3,1,2,2,2,4,2,2,4,2,4,2,0,1,5,2,3,1,2,3,2
"622",4,5,2,4,4,3,2,3,5,4,4,4,4,4,5,4,5,2,6,5,4,4,3,8,1,4,4,2,5,5,4,4
"623",1,7,1,3,7,7,7,7,4,1,1,2,1,1,1,1,3,1,4,3,4,4,4,0,1,1,1,7,1,1,1,1
"624",5,4,6,5,4,4,2,3,4,3,2,3,3,5,4,4,5,3,7,5,2,1,4,7,1,5,7,3,6,5,5,6
"625",5,6,5,5,4,3,4,4,5,1,4,3,4,5,5,5,5,4,6,5,2,2,4,8,1,7,7,5,6,7,6,6
"626",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,2,1,4,10,1,7,5,1,5,4,5,5
"627",6,4,6,5,3,4,4,4,4,4,5,4,3,3,4,3,6,4,5,5,3,3,2,7,1,4,7,5,4,6,5,7
"628",4,4,4,4,3,4,5,4,5,4,4,4,4,5,4,4,4,5,5,4,3,2,2,2,0,4,5,4,5,4,4,3
"629",5,5,6,5,2,5,1,3,6,5,5,5,4,4,2,3,6,5,6,5,2,2,3,9,1,6,6,1,6,7,4,6
"630",6,6,6,6,6,6,5,6,6,6,6,6,6,7,7,7,5,5,7,4,7,7,4,7,1,4,7,2,3,6,2,5
"631",5,5,5,5,4,4,5,4,5,6,6,6,5,5,5,5,4,4,4,4,4,6,2,4,0,4,4,5,4,4,5,5
"632",1,1,1,1,7,7,2,5,7,7,7,7,1,1,2,1,5,4,5,4,6,6,2,5,0,2,7,2,1,4,2,1
"633",1,4,1,2,5,4,4,4,7,6,6,6,2,5,2,3,4,3,3,3,6,6,-3,3,0,1,6,7,1,3,1,2
"634",3,5,6,5,5,3,6,5,4,5,4,4,6,6,4,5,4,5,5,4,6,7,-3,2,0,5,7,4,7,5,4,6
"635",6,7,7,7,5,5,7,6,6,7,7,7,1,1,1,1,3,2,1,4,3,4,3,9,1,5,7,5,7,5,3,7
"636",7,7,5,6,4,4,5,4,6,7,7,7,4,3,4,4,7,1,7,4,4,4,3,7,1,5,7,1,7,7,5,6
"637",4,5,4,4,4,4,3,4,4,3,4,4,4,5,5,5,4,3,4,4,4,4,-1,5,0,3,5,3,3,4,3,3
"638",5,5,6,5,3,3,3,3,3,3,3,3,2,4,6,4,5,5,6,5,2,2,4,7,1,7,7,5,6,7,6,5
"639",6,5,1,4,1,2,1,1,6,3,3,4,1,1,2,1,7,5,7,5,2,1,2,8,1,6,7,5,4,7,6,6
"640",6,6,5,6,5,5,5,5,5,6,7,6,6,5,3,5,7,4,7,4,2,3,2,10,0,6,5,4,4,5,6,6
"641",5,4,5,5,1,2,1,1,3,2,4,3,3,3,3,3,7,7,7,6,2,2,2,8,0,3,7,1,4,7,4,7
"642",4,2,2,3,2,4,3,3,3,4,2,3,3,2,2,2,4,4,4,4,4,3,3,5,0,5,5,5,5,5,5,4
"643",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,1,7,4,10,0,7,7,7,7,7,7,7
"644",7,4,7,6,7,7,1,5,1,4,4,3,1,1,1,1,7,7,7,6,7,7,4,10,0,4,7,1,4,4,4,7
"645",3,3,6,4,3,3,NA,NA,6,5,5,5,3,2,2,2,7,7,7,7,5,5,4,9,1,7,7,3,7,7,7,7
"646",2,3,2,2,5,3,6,5,5,2,5,4,1,2,1,1,7,6,7,6,6,7,2,8,1,7,6,7,7,6,7,7
"647",3,4,4,4,3,3,4,3,5,6,7,6,5,5,3,4,4,1,5,4,6,6,3,7,1,7,7,4,4,7,7,7
"648",2,NA,1,NA,1,1,1,1,7,7,4,6,1,4,1,2,3,6,7,6,6,6,3,8,0,7,7,1,2,7,4,7
"649",1,1,1,1,2,3,6,4,6,7,7,7,1,2,1,1,4,1,5,3,6,6,-2,5,1,5,7,4,4,4,4,6
"650",6,6,7,6,6,6,4,5,6,4,7,6,4,4,4,4,4,5,6,4,7,7,0,6,0,4,5,6,5,5,6,6
"651",1,1,1,1,5,3,5,4,5,3,6,5,3,5,5,4,2,2,2,2,6,6,-2,1,0,3,3,4,1,3,3,3
"652",4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,5,0,4,4,4,4,3,4,4
"653",4,7,7,6,1,2,1,1,5,2,1,3,4,1,3,3,2,4,1,4,2,4,4,10,1,7,7,2,7,7,7,7
"654",3,3,4,3,4,4,3,4,5,4,4,4,4,3,5,4,3,5,3,4,4,4,2,4,0,4,4,6,3,5,4,3
"655",2,3,2,2,2,2,7,4,3,5,4,4,6,2,5,4,4,4,4,4,5,4,2,5,1,4,7,7,1,4,7,4
"656",7,6,7,7,4,3,5,4,4,6,7,6,5,7,5,6,7,7,7,6,4,4,3,8,1,6,7,4,6,7,6,6
"657",5,4,4,4,4,4,4,4,5,5,4,5,4,4,4,4,4,4,6,4,4,4,0,5,0,4,4,4,4,4,4,4
"658",4,4,1,3,7,3,4,5,5,4,2,4,4,5,7,5,4,4,4,4,4,4,4,10,1,5,6,1,1,7,4,7
"659",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,10,0,6,6,6,6,6,6,6
"660",4,6,2,4,6,4,4,5,4,4,2,3,3,3,4,3,7,4,7,5,1,1,4,10,1,7,7,2,7,7,6,7
"661",7,4,5,5,5,1,1,2,6,5,6,6,4,6,6,5,7,4,7,5,2,2,4,10,1,6,7,2,4,6,6,6
"662",4,5,5,5,5,4,4,4,5,4,4,4,4,4,5,4,4,5,5,4,3,2,1,2,0,5,5,5,5,5,4,5
"663",4,5,5,5,3,4,4,4,4,5,4,4,3,3,4,3,5,5,6,5,4,1,3,6,1,5,5,3,3,5,5,5
"664",4,2,1,2,7,7,4,6,4,6,6,5,4,6,5,5,7,7,7,7,6,2,3,9,0,7,7,1,7,7,7,7
"665",4,5,5,5,4,5,5,5,6,7,4,6,4,6,6,5,7,7,7,5,4,7,-2,8,0,6,5,6,4,6,5,5
"666",3,4,4,4,4,4,3,4,4,6,3,4,3,3,5,4,5,5,5,5,5,6,0,6,1,5,6,5,4,5,5,5
"667",7,4,7,6,3,2,4,3,4,2,2,3,4,6,6,5,7,7,7,6,2,4,4,10,1,7,7,4,7,7,7,7
"668",4,3,3,3,4,4,3,4,3,4,4,4,4,5,4,4,5,4,5,5,4,4,4,7,0,5,7,3,5,5,5,6
"669",5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,4,3,10,1,6,6,4,6,4,5,6
"670",5,5,6,5,5,6,5,5,5,4,4,4,5,4,5,5,4,6,NA,NA,5,4,2,8,1,6,7,6,5,6,5,6
"671",5,5,5,5,4,4,4,4,5,5,4,5,2,5,4,4,7,4,5,6,2,2,4,9,1,7,7,1,5,6,5,6
"672",5,3,5,4,2,3,3,3,2,2,3,2,2,2,4,3,5,7,7,6,1,1,4,8,1,7,7,5,7,7,5,7
"673",2,5,4,4,3,4,4,4,5,4,3,4,1,1,2,1,6,7,5,5,2,1,4,7,1,5,5,4,5,5,4,6
"674",6,7,6,6,5,4,4,4,6,1,1,3,2,1,3,2,7,5,7,6,1,1,4,10,1,6,7,2,6,7,6,4
"675",5,6,6,6,3,2,2,2,6,6,5,6,3,6,2,4,6,6,6,6,4,2,3,6,1,5,6,3,3,6,5,5
"676",4,6,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,3,6,4,NA,1,3,5,1,5,5,5,5,5,5,5
"677",5,4,5,5,2,2,3,2,4,2,3,3,3,3,3,3,3,6,3,4,4,3,3,2,1,2,5,1,1,2,1,2
"678",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,-2,5,0,4,4,4,4,4,4,4
"679",3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,4,4,4,4,7,7,3,2,1,3,3,3,4,4,4,3
"680",3,3,1,2,7,7,4,6,7,7,7,7,1,4,2,2,7,7,7,7,7,7,3,8,0,7,7,4,4,4,7,4
"681",6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,-2,3,0,4,4,5,5,5,5,4
"682",4,2,5,4,3,2,5,3,2,4,3,3,2,2,2,2,3,2,4,4,5,4,2,6,0,5,7,4,5,5,6,6
"683",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,0,4,3,4,4,4,4,3
"684",4,5,3,4,3,3,2,3,6,4,2,4,5,6,3,5,7,5,5,6,2,4,3,2,0,6,5,4,5,3,4,5
"685",2,7,2,4,5,2,4,4,3,3,3,3,2,3,3,3,7,7,7,6,4,4,3,7,0,7,7,1,7,7,7,7
"686",1,2,1,1,7,7,5,6,6,6,5,6,1,2,1,1,3,6,5,4,5,4,2,2,1,1,7,6,1,3,2,6
"687",7,6,7,7,1,2,2,2,4,2,2,3,3,4,4,4,7,7,7,7,1,2,4,10,1,7,7,4,6,7,7,7
"688",5,4,5,5,4,5,4,4,5,4,5,5,5,4,4,4,7,7,7,6,1,2,4,10,1,6,6,3,6,5,6,6
"689",7,7,7,7,1,1,1,1,1,1,4,2,4,4,6,5,7,7,7,7,1,1,4,10,1,7,7,1,7,7,7,7
"690",4,7,4,5,1,4,1,2,4,1,4,3,2,2,1,2,7,1,7,5,2,2,4,10,1,4,7,1,6,7,4,7
"691",6,6,6,6,4,3,2,3,6,6,6,6,3,3,2,3,6,3,5,4,4,2,2,6,0,5,5,3,6,4,5,5
"692",6,4,4,5,5,5,4,5,4,5,4,4,4,5,5,5,4,5,5,4,4,2,2,5,0,4,4,4,4,4,5,4
"693",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,5,0,4,4,4,4,4,4,4
"694",7,7,6,7,6,5,2,4,6,7,7,7,3,5,3,4,7,1,7,5,3,7,4,8,1,5,7,1,3,6,5,7
"695",2,4,3,3,3,4,5,4,5,6,6,6,2,6,2,3,6,1,6,4,7,7,2,7,0,5,7,4,3,6,5,5
"696",7,6,7,7,2,2,4,3,5,4,4,4,4,4,4,4,4,4,7,4,4,4,2,5,0,6,7,4,4,7,5,7
"697",5,4,4,4,5,5,4,5,5,5,4,5,4,3,3,3,7,4,7,4,4,4,3,10,0,6,7,4,7,7,6,7
"698",5,4,5,5,4,3,4,4,3,4,5,4,4,3,3,3,5,5,6,5,4,4,3,9,1,6,7,4,6,7,7,7
"699",1,1,1,1,7,7,6,7,7,7,7,7,7,1,1,3,7,7,7,6,4,4,3,5,0,6,7,1,7,7,6,5
"700",4,7,7,6,2,2,5,3,3,1,6,3,7,5,7,6,7,7,7,7,1,1,4,10,1,7,7,1,7,7,7,7
"701",1,7,5,4,5,5,2,4,4,7,6,6,5,7,5,6,5,4,6,5,3,2,4,8,1,5,5,1,4,7,5,6
"702",2,5,4,4,6,5,3,5,6,4,7,6,1,2,2,2,7,7,7,6,2,2,4,7,1,6,7,4,5,7,6,7
"703",5,6,6,6,6,7,6,6,6,7,6,6,6,6,7,6,6,6,5,4,5,1,4,8,1,5,6,6,6,5,6,6
"704",7,7,7,7,1,1,1,1,2,1,1,1,1,6,4,4,7,2,7,5,1,1,4,10,1,7,7,5,7,7,7,7
"705",3,3,4,3,3,4,4,4,6,5,3,5,4,5,3,4,3,3,3,4,6,1,3,7,1,3,5,2,3,3,4,4
"706",6,7,4,6,2,1,1,1,5,1,1,2,7,4,3,5,2,3,6,5,3,2,3,4,1,5,5,1,3,3,4,4
"707",7,7,6,7,6,6,6,6,6,7,7,7,6,6,6,6,6,7,7,4,1,1,3,8,1,1,1,1,1,1,1,1
"708",6,6,5,6,4,6,4,5,4,5,6,5,3,4,3,3,6,4,6,5,4,3,3,7,1,6,7,5,5,6,4,6
"709",6,5,6,6,2,1,2,2,4,2,1,2,6,7,4,6,5,5,7,5,3,3,3,8,1,5,7,2,7,7,7,3
"710",3,3,2,3,3,3,2,3,2,2,2,2,5,4,4,4,2,3,2,4,5,NA,3,2,0,4,6,4,2,3,3,6
"711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,6,4,5,1,4,4,5,4,4,4,4
"712",5,5,5,5,2,6,2,3,4,3,4,4,2,2,3,2,5,6,5,5,7,5,4,7,1,7,7,6,5,6,4,6
"713",5,7,4,5,5,7,7,6,5,5,7,6,5,7,3,5,7,7,5,5,6,6,4,3,1,4,4,4,4,4,4,4
"714",7,6,5,6,6,5,7,6,5,6,6,6,5,6,6,6,7,4,7,4,7,7,2,7,1,5,5,5,5,4,5,6
"715",4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,6,2,5,1,5,4,4,5,4,4,4
"716",4,3,6,4,5,4,6,5,5,5,6,5,2,1,1,1,4,5,6,5,5,6,3,8,1,1,7,6,1,5,4,6
"717",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,2,6,3,4,1,4,7,3,4,7,4,7
"718",1,3,1,2,7,6,4,6,7,3,7,6,4,5,3,4,4,5,4,4,7,6,0,2,0,1,7,7,1,2,1,5
"719",1,4,1,2,5,5,5,5,5,6,6,6,2,3,3,3,4,3,4,3,4,6,-2,4,0,1,4,3,1,4,3,4
"720",5,6,6,6,4,4,5,4,4,3,5,4,6,4,5,5,7,5,7,5,2,4,4,9,1,6,7,4,6,7,7,6
"721",3,2,6,4,2,5,7,5,3,6,2,4,6,5,6,6,5,2,1,3,4,4,3,6,0,4,7,3,4,5,4,7
"722",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,-3,3,0,4,4,4,4,4,4,4
"723",5,3,2,3,2,4,1,2,1,1,7,3,2,7,1,3,5,7,7,7,2,2,4,10,1,7,7,5,7,7,3,7
"724",4,4,6,5,2,5,5,4,4,6,4,5,6,7,7,7,7,7,7,6,3,2,4,9,1,7,7,1,5,7,7,6
"725",4,4,4,4,3,4,4,4,5,3,5,4,4,3,4,4,6,5,7,5,3,2,3,8,1,6,6,4,6,6,4,4
"726",4,3,5,4,3,5,6,5,3,4,3,3,4,7,6,6,5,4,5,3,3,1,3,10,0,5,4,4,1,6,3,4
"727",1,2,2,2,5,5,6,5,6,6,5,6,4,3,2,3,3,2,4,3,7,NA,3,5,1,4,6,4,4,4,4,5
"728",1,6,6,4,5,5,3,4,6,2,1,3,2,2,2,2,6,7,7,7,5,5,4,8,1,5,7,1,6,7,7,5
"729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,1,5,4,8,1,6,5,1,6,6,6,6
"730",6,7,6,6,5,6,3,5,4,3,4,4,2,5,3,3,6,6,5,4,4,6,3,6,1,6,6,4,5,6,6,6
"731",5,5,4,5,6,4,5,5,7,5,7,6,5,5,4,5,7,6,5,4,3,6,3,5,1,7,4,4,7,5,7,5
"732",6,5,6,6,6,3,6,5,7,7,6,7,2,4,2,3,5,4,1,4,4,4,2,7,0,3,6,4,5,1,4,6
"733",7,7,7,7,7,7,6,7,7,7,7,7,1,7,7,5,7,7,7,4,4,4,4,10,0,7,7,5,7,1,6,7
"734",7,7,7,7,1,7,7,5,7,7,7,7,7,5,7,6,7,6,7,4,4,4,4,10,1,7,7,6,7,7,7,7
"735",6,4,7,6,6,3,5,5,5,1,3,3,6,6,6,6,4,6,7,6,3,4,3,10,1,7,7,1,4,7,4,4
"736",7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,7,7,7,7,4,4,2,10,1,7,7,1,7,7,7,7
"737",4,4,4,4,4,4,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,0,4,4,4,4,4,4,4
"738",5,4,6,5,6,4,6,5,5,6,5,5,6,7,5,6,5,4,5,4,4,4,3,3,0,4,4,4,4,4,4,4
"739",6,5,5,5,6,6,5,6,5,4,6,5,5,5,4,5,7,7,7,4,NA,3,4,10,NA,6,4,6,6,5,5,6
"740",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,3,4,10,0,7,7,7,7,7,7,7
"741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,4,5,2,4,4,0,6,5,3,6,6,5,5
"742",5,5,6,5,2,4,4,3,4,5,7,5,5,6,7,6,7,7,7,7,4,2,4,9,0,7,7,7,7,7,7,7
"743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,5,6,3,2,5,0,NA,1,NA,7,NA,7,7
"744",4,6,4,5,5,4,4,4,4,4,5,4,4,4,4,4,7,7,7,6,4,2,2,10,1,4,7,2,5,6,4,6
"745",4,4,6,5,5,5,4,5,4,5,5,5,5,5,4,5,5,4,5,4,6,6,4,7,1,4,5,5,5,5,5,4
"746",6,7,7,7,3,1,4,3,7,7,7,7,1,1,1,1,7,3,7,5,6,6,4,10,1,7,7,1,4,7,6,4
"747",6,6,6,6,4,5,5,5,7,6,6,6,5,5,6,5,6,1,7,3,6,7,4,8,1,6,6,1,6,6,7,6
"748",5,7,4,5,6,4,4,5,6,6,5,6,5,5,5,5,6,6,5,5,7,7,3,3,1,4,5,5,4,5,3,5
"749",5,4,1,3,7,7,7,7,7,6,7,7,1,5,1,2,6,6,6,4,6,6,-2,8,0,7,6,6,6,6,6,6
"750",5,4,5,5,5,5,4,5,3,5,5,4,4,4,4,4,5,4,4,4,4,5,0,3,0,5,4,4,5,7,4,5
"751",2,5,1,3,6,7,2,5,7,7,1,5,1,7,1,3,6,5,3,4,7,6,-3,4,0,4,5,5,4,4,4,4
"752",4,4,4,4,5,5,5,5,5,4,4,4,3,3,4,3,6,7,6,6,3,NA,4,5,0,5,7,2,5,5,2,7
"753",4,3,7,5,3,3,2,3,3,6,2,4,3,3,4,3,7,7,7,5,3,4,4,9,1,6,7,6,6,6,6,6
"754",2,3,2,2,4,4,2,3,4,2,5,4,2,2,1,2,5,5,5,5,4,4,2,5,0,4,6,3,4,5,4,6
"755",4,4,4,4,5,4,5,5,5,4,4,4,4,5,4,4,5,5,4,4,6,4,0,6,0,4,4,4,5,5,5,5
"756",4,4,4,4,4,4,4,4,5,4,5,5,3,3,3,3,7,6,7,6,3,1,4,9,1,7,7,4,6,7,6,7
"757",5,4,5,5,2,5,1,3,1,4,3,3,1,1,5,2,4,6,4,4,4,2,1,4,1,6,2,3,2,2,4,5
"758",4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,5,3,2,2,7,0,5,6,4,5,6,5,5
"759",6,6,4,5,5,3,3,4,6,4,6,5,5,7,6,6,4,3,7,4,4,2,3,5,1,4,4,6,4,4,4,5
"760",7,6,6,6,5,6,2,4,7,5,2,5,2,7,5,5,6,1,6,4,2,1,3,10,0,7,7,1,3,6,3,6
"761",4,4,5,4,2,3,4,3,4,6,6,5,5,5,5,5,3,3,5,4,6,7,2,3,1,3,7,2,3,5,4,5
"762",4,4,4,4,1,1,4,2,6,3,2,4,5,4,4,4,7,3,6,4,4,6,3,5,0,5,7,4,4,7,5,7
"763",5,7,7,6,7,1,7,5,7,5,7,6,7,1,4,4,1,1,4,4,6,6,3,10,1,5,7,5,7,7,3,7
"764",1,4,1,2,6,5,4,5,4,6,4,5,2,4,3,3,6,5,3,5,4,6,-2,5,0,1,4,1,1,1,1,4
"765",3,7,1,4,7,7,7,7,7,7,7,7,7,7,1,5,1,1,1,2,7,7,-4,0,0,1,7,7,1,1,1,1
"766",4,6,3,4,3,3,2,3,7,7,6,7,4,4,3,4,7,6,6,4,3,6,-4,4,0,2,3,2,5,5,5,3
"767",5,4,5,5,2,3,4,3,5,4,4,4,5,5,5,5,7,5,7,7,4,4,4,10,1,7,7,5,7,7,7,6
"768",7,7,7,7,4,4,4,4,7,7,7,7,4,4,4,4,7,6,6,5,2,4,4,6,1,4,7,7,7,7,4,5
"769",5,5,5,5,4,4,5,4,6,5,6,6,5,3,2,3,7,5,7,6,3,4,4,7,1,5,5,5,5,6,6,5
"770",6,6,4,5,3,5,4,4,4,4,5,4,3,3,6,4,6,6,6,6,4,4,3,7,1,5,6,7,2,5,4,5
"771",3,3,3,3,7,6,6,6,5,3,4,4,5,3,4,4,5,5,5,5,4,4,3,8,1,4,4,5,4,5,3,4
"772",5,6,6,6,6,4,2,4,5,7,2,5,4,4,5,4,5,2,7,5,7,4,0,7,0,5,6,5,6,4,4,6
"773",5,5,5,5,5,6,5,5,4,5,4,4,4,5,6,5,7,7,7,6,1,1,4,7,1,4,4,3,5,4,4,4
"774",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,0,4,4,4,4,4,4,4
"775",5,6,7,6,7,NA,2,NA,7,6,7,7,6,7,6,6,6,6,5,5,5,2,2,5,1,4,NA,5,4,6,3,6
"776",NA,4,7,NA,7,7,6,7,4,7,7,6,1,5,7,4,3,7,5,3,2,1,2,4,0,6,7,2,7,7,7,7
"777",5,5,6,5,5,4,4,4,5,5,4,5,5,4,5,5,4,4,4,4,2,2,3,3,0,4,4,4,4,4,4,4
"778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,5,4,2,-1,5,0,5,7,3,5,5,5,7
"779",2,6,NA,NA,NA,5,NA,NA,7,4,1,4,NA,3,NA,NA,7,7,7,4,6,7,4,9,1,7,7,7,7,7,7,7
"780",1,1,1,1,7,7,6,7,7,6,4,6,1,7,1,3,4,1,1,2,7,7,1,1,1,1,5,5,1,1,1,1
"781",3,5,4,4,4,4,3,4,5,4,5,5,2,3,4,3,4,5,6,4,6,6,2,6,0,2,7,5,1,2,1,7
"782",2,4,3,3,6,6,4,5,6,7,7,7,5,2,2,3,7,6,6,6,4,6,3,7,1,4,7,1,6,5,4,6
"783",2,5,3,3,5,4,6,5,5,5,4,5,2,3,2,2,4,3,5,3,7,6,-2,5,0,3,5,6,3,3,3,6
"784",2,7,4,4,3,2,4,3,3,3,4,3,3,5,5,4,6,7,7,6,2,4,4,7,1,4,6,6,3,5,5,7
"785",5,7,7,6,7,4,6,6,6,6,7,6,4,3,5,4,7,7,7,7,4,4,4,10,0,7,7,5,7,7,2,7
"786",4,5,6,5,6,4,5,5,6,6,5,6,7,6,6,6,7,5,6,4,6,4,2,7,1,6,6,4,5,4,5,5
"787",3,5,6,5,5,5,5,5,3,3,5,4,3,5,3,4,6,6,6,6,5,4,3,8,1,6,6,5,6,5,4,6
"788",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,6,1,4,4,4,4,4,4,4
"789",1,1,2,1,6,3,4,4,2,5,4,4,4,1,1,2,4,1,4,4,5,4,-3,4,1,2,4,5,4,4,4,4
"790",4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,2,5,NA,6,4,-1,3,0,4,5,3,4,4,4,5
"791",6,6,4,5,4,1,1,2,2,4,7,4,6,4,5,5,7,6,7,7,1,1,4,9,1,7,7,1,7,7,7,7
"792",7,7,6,7,7,6,7,7,7,7,5,6,7,5,5,6,7,7,7,5,2,2,4,10,1,7,7,1,7,NA,7,7
"793",5,6,6,6,6,5,4,5,7,6,6,6,1,2,2,2,7,3,5,4,4,1,4,7,1,4,7,5,7,5,5,6
"794",3,7,3,4,1,5,4,3,2,1,6,3,4,6,3,4,7,7,7,6,3,3,3,10,1,5,3,2,3,2,2,4
"795",7,6,7,7,3,1,5,3,6,5,7,6,5,4,4,4,7,3,6,4,4,2,3,9,1,6,7,3,6,7,5,6
"796",2,3,4,3,7,6,3,5,6,7,4,6,1,2,2,2,5,1,6,3,7,6,2,0,0,4,4,4,4,4,4,4
"797",4,7,4,5,4,7,3,5,5,4,6,5,1,1,1,1,NA,6,7,NA,4,6,2,5,0,7,7,4,7,6,7,6
"798",4,4,4,4,3,4,4,4,6,5,7,6,3,5,3,4,7,4,5,5,4,6,2,7,0,7,7,5,4,6,1,6
"799",3,3,1,2,3,4,4,4,5,5,5,5,1,1,2,1,2,2,5,4,4,5,-3,1,0,3,6,2,2,4,5,5
"800",5,6,4,5,7,7,7,7,7,5,6,6,6,5,6,6,7,7,7,6,3,6,0,9,0,5,6,5,5,5,4,6
"801",5,6,5,5,4,3,3,3,5,4,6,5,2,2,6,3,7,5,6,5,4,4,4,8,1,6,7,3,7,5,4,7
"802",6,7,6,6,5,6,5,5,6,7,7,7,4,5,4,4,7,7,7,6,2,4,4,10,1,7,7,4,7,7,6,7
"803",5,2,3,3,2,6,NA,NA,5,5,3,4,2,5,3,3,7,2,2,4,4,4,4,10,1,3,4,4,3,5,4,3
"804",1,4,1,2,7,6,4,6,5,7,5,6,1,4,1,2,4,4,4,4,4,4,2,5,1,2,7,4,1,2,2,7
"805",4,4,4,4,3,5,4,4,6,6,6,6,4,5,4,4,6,7,7,6,4,4,3,4,1,4,6,4,3,5,4,6
"806",7,6,5,6,5,5,5,5,5,7,7,6,5,4,4,4,7,7,7,5,4,4,3,9,0,7,7,6,7,7,7,5
"807",2,5,5,4,4,4,4,4,5,4,3,4,4,3,4,4,7,7,7,7,4,4,3,7,1,7,7,4,7,7,7,7
"808",7,1,4,4,5,7,1,4,1,1,7,3,7,1,7,5,1,1,7,3,5,4,3,7,0,7,7,1,5,7,5,7
"809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,7,4,4,4,0,0,0,1,1,1,1,1,2,1
"810",6,6,5,6,4,1,1,2,4,6,7,6,1,5,4,3,7,6,5,4,6,4,2,4,0,6,7,6,2,6,2,6
"811",1,4,2,2,5,6,6,6,6,7,3,5,2,2,1,2,4,3,3,4,6,4,3,3,1,1,5,5,1,3,1,3
"812",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,3,7,5,6,1,4,7,0,5,5,5,5,5,5,5
"813",6,7,4,6,4,4,4,4,7,4,4,5,1,7,1,3,7,7,7,6,1,1,4,10,1,7,7,1,7,7,7,7
"814",5,4,3,4,4,3,4,4,6,6,4,5,4,3,4,4,5,4,6,5,2,3,4,8,1,4,6,4,6,6,6,5
"815",5,6,5,5,6,6,5,6,6,6,6,6,6,6,6,6,5,5,5,4,2,3,4,10,1,6,5,5,5,6,5,6
"816",1,6,7,5,4,4,4,4,4,4,4,4,4,5,4,4,7,6,7,6,1,1,4,10,1,7,7,1,7,7,7,7
"817",4,7,7,6,4,2,2,3,2,2,4,3,2,4,5,4,7,4,7,NA,4,2,3,8,1,7,7,2,5,6,5,4
